ID_CLIENTE,IDADE,RENDA_MENSAL,SCORE_CREDITO,TEMPO_RESIDENCIA,DIVIDA_ATUAL,HISTORICO_INADIMPLENCIA,EMPREGO,ESTADO_CIVIL,TEMPO_EMPREGO,VALOR_SOLICITADO,APROVADO
1815,76,20000.0,538,39,132.23,SIM,CLT,SOLTEIRO,31,96476.0,REPROVADO
1816,63,20000.0,697,35,161.83,NÃO,AUTÔNOMO,SOLTEIRO,33,166616.0,APROVADO
1817,40,17557.71,646,30,1478.92,NÃO,CLT,CASADO,13,95145.0,APROVADO
1818,49,13890.68,941,5,1389.07,SIM,AUTÔNOMO,SOLTEIRO,4,148848.0,REPROVADO
1819,34,1000.0,574,28,1850.06,SIM,CLT,CASADO,35,57773.0,APROVADO
1820,67,20000.0,901,26,111.75,NÃO,CLT,SOLTEIRO,31,185922.0,APROVADO
1821,68,1000.0,637,1,220.83,NÃO,CLT,SOLTEIRO,8,242045.0,REPROVADO
1822,34,9395.19,817,21,1789.53,NÃO,AUTÔNOMO,CASADO,34,80237.0,APROVADO
1823,31,11422.37,304,8,1276.86,NÃO,CLT,DIVORCIADO,24,72133.0,REPROVADO
1824,26,1000.0,641,10,1639.67,SIM,CLT,SOLTEIRO,10,43553.0,REPROVADO
1825,57,10116.47,843,15,4580.06,SIM,DESEMPREGADO,SOLTEIRO,40,183017.0,REPROVADO
1826,19,20000.0,308,12,1998.28,NÃO,CLT,CASADO,12,101357.0,REPROVADO
1827,62,1000.0,282,17,734.93,NÃO,CLT,CASADO,29,41584.0,REPROVADO
1828,42,1000.0,710,24,372.18,NÃO,CLT,CASADO,33,298373.0,REPROVADO
1829,56,1000.0,774,32,843.22,NÃO,CLT,CASADO,31,89157.0,APROVADO
1830,26,1000.0,727,9,1017.73,NÃO,AUTÔNOMO,CASADO,29,265915.0,APROVADO
1831,71,1000.0,622,29,408.44,NÃO,CLT,CASADO,17,148178.0,REPROVADO
1832,39,5191.01,940,0,1473.76,SIM,CLT,SOLTEIRO,38,292657.0,REPROVADO
1833,60,17872.89,334,32,97.34,SIM,CLT,SOLTEIRO,2,229708.0,REPROVADO
1834,63,10195.18,257,14,1511.37,NÃO,CLT,CASADO,6,132050.0,REPROVADO
1835,21,1000.0,889,28,32.52,NÃO,CLT,DIVORCIADO,38,44202.0,REPROVADO
1836,43,1000.0,320,1,689.09,NÃO,CLT,CASADO,33,254508.0,REPROVADO
1837,75,7445.73,922,10,1976.43,NÃO,DESEMPREGADO,CASADO,7,104059.0,REPROVADO
1838,46,1000.0,470,33,90.47,NÃO,CLT,CASADO,31,13912.0,APROVADO
1839,62,1000.0,978,40,729.27,NÃO,CLT,SOLTEIRO,39,205094.0,REPROVADO
1840,51,1000.0,841,18,173.63,NÃO,DESEMPREGADO,SOLTEIRO,13,193207.0,REPROVADO
1841,40,1000.0,755,1,2252.04,NÃO,CLT,SOLTEIRO,4,126637.0,REPROVADO
1842,54,10231.57,702,19,1785.85,SIM,CLT,DIVORCIADO,6,191871.0,APROVADO
1843,28,20000.0,829,40,2716.85,SIM,CLT,CASADO,9,231308.0,APROVADO
1844,23,20000.0,190,30,2079.3,NÃO,CLT,CASADO,19,106777.0,REPROVADO
1845,35,8761.68,874,3,1333.9,NÃO,AUTÔNOMO,SOLTEIRO,20,114393.0,REPROVADO
1846,38,14920.09,621,28,204.43,NÃO,CLT,CASADO,27,118074.0,REPROVADO
1847,59,1000.0,580,29,360.26,NÃO,DESEMPREGADO,SOLTEIRO,28,253899.0,APROVADO
1848,53,1000.0,455,12,686.88,NÃO,AUTÔNOMO,CASADO,5,23149.0,APROVADO
1849,58,20000.0,588,14,888.91,NÃO,AUTÔNOMO,CASADO,37,216828.0,REPROVADO
1850,55,1000.0,997,19,1524.1,NÃO,CLT,SOLTEIRO,40,24944.0,APROVADO
1851,51,3459.02,445,33,257.42,NÃO,CLT,SOLTEIRO,2,256144.0,APROVADO
1852,34,20000.0,584,27,137.28,NÃO,CLT,CASADO,36,213274.0,REPROVADO
1853,54,1000.0,363,19,658.96,NÃO,CLT,CASADO,16,196896.0,REPROVADO
1854,42,20000.0,234,24,171.79,NÃO,CLT,SOLTEIRO,32,100111.0,REPROVADO
1855,55,13461.16,330,26,1183.31,NÃO,AUTÔNOMO,CASADO,9,177488.0,REPROVADO
1856,75,11108.42,728,29,857.15,NÃO,CLT,CASADO,36,190255.0,REPROVADO
1857,29,1000.0,934,40,1351.34,NÃO,CLT,CASADO,32,271552.0,REPROVADO
1858,40,12183.03,910,19,65.54,NÃO,CLT,CASADO,27,116820.0,REPROVADO
1859,70,1000.0,239,0,3343.8,SIM,CLT,SOLTEIRO,22,288305.0,REPROVADO
1860,59,11388.65,250,34,0.01,SIM,CLT,DIVORCIADO,9,23295.0,REPROVADO
1861,39,1000.0,432,23,393.7,NÃO,CLT,SOLTEIRO,7,200692.0,APROVADO
1862,38,20000.0,458,24,1138.29,NÃO,CLT,SOLTEIRO,15,86082.0,REPROVADO
1863,44,1364.54,329,39,46.19,NÃO,CLT,CASADO,31,297068.0,REPROVADO
1864,74,20000.0,346,11,87.03,NÃO,CLT,SOLTEIRO,24,293430.0,REPROVADO
1865,48,1000.0,786,10,79.78,SIM,AUTÔNOMO,DIVORCIADO,36,245774.0,REPROVADO
1866,23,1000.0,785,29,871.1,NÃO,AUTÔNOMO,CASADO,14,252093.0,REPROVADO
1867,44,8922.62,465,12,2262.65,NÃO,CLT,SOLTEIRO,15,243611.0,APROVADO
1868,57,20000.0,220,24,810.66,SIM,CLT,DIVORCIADO,16,272535.0,REPROVADO
1869,51,20000.0,197,24,925.26,NÃO,CLT,CASADO,26,176913.0,REPROVADO
1870,29,5335.8,981,16,424.65,NÃO,CLT,CASADO,25,49642.0,REPROVADO
1871,62,8782.12,904,11,18.92,NÃO,AUTÔNOMO,SOLTEIRO,7,295325.0,APROVADO
1872,74,8811.1,222,10,21.85,NÃO,DESEMPREGADO,CASADO,40,16169.0,APROVADO
1873,70,1000.0,844,9,2192.03,NÃO,CLT,SOLTEIRO,40,129047.0,REPROVADO
1874,24,20000.0,641,16,108.22,NÃO,DESEMPREGADO,SOLTEIRO,10,242639.0,REPROVADO
1875,27,1000.0,638,15,8465.42,NÃO,CLT,CASADO,26,32721.0,REPROVADO
1876,62,1000.0,226,19,179.63,NÃO,CLT,DIVORCIADO,8,113086.0,APROVADO
1877,34,3100.6,848,4,1122.81,NÃO,CLT,SOLTEIRO,10,22855.0,REPROVADO
1878,43,1000.0,929,40,2975.06,SIM,CLT,SOLTEIRO,6,78585.0,REPROVADO
1879,38,17923.94,223,31,449.87,SIM,CLT,CASADO,27,163644.0,APROVADO
1880,45,10947.5,644,26,1325.89,NÃO,CLT,CASADO,29,78385.0,APROVADO
1881,79,4764.17,633,3,432.1,NÃO,CLT,CASADO,35,101891.0,APROVADO
1882,75,1000.0,426,40,363.76,SIM,CLT,CASADO,8,196233.0,REPROVADO
1883,63,2531.23,401,6,225.4,SIM,CLT,SOLTEIRO,34,280220.0,APROVADO
1884,19,1000.0,329,13,1720.01,SIM,CLT,SOLTEIRO,12,283815.0,REPROVADO
1885,77,6443.96,891,38,297.58,NÃO,CLT,CASADO,3,79047.0,REPROVADO
1886,71,1000.0,797,23,332.9,NÃO,CLT,SOLTEIRO,9,170709.0,REPROVADO
1887,60,12456.87,895,17,6877.95,NÃO,CLT,SOLTEIRO,25,201370.0,REPROVADO
1888,18,1000.0,550,37,396.47,NÃO,DESEMPREGADO,SOLTEIRO,2,220225.0,APROVADO
1889,68,10582.7,493,38,549.52,NÃO,CLT,SOLTEIRO,16,222512.0,REPROVADO
1890,70,17921.75,485,39,4610.73,SIM,CLT,CASADO,26,36002.0,REPROVADO
1891,53,1000.0,341,0,460.93,NÃO,AUTÔNOMO,CASADO,21,259223.0,REPROVADO
1892,68,1000.0,412,16,455.95,SIM,CLT,CASADO,35,15357.0,APROVADO
1893,43,11527.8,385,25,1758.6,NÃO,CLT,SOLTEIRO,7,116704.0,REPROVADO
1894,46,1000.0,789,21,373.87,NÃO,DESEMPREGADO,CASADO,32,159455.0,REPROVADO
1895,38,20000.0,488,38,266.29,NÃO,CLT,DIVORCIADO,25,196420.0,APROVADO
1896,28,2219.26,718,17,550.28,NÃO,AUTÔNOMO,CASADO,30,268511.0,REPROVADO
1897,57,1000.0,677,37,1206.11,NÃO,DESEMPREGADO,CASADO,10,227879.0,REPROVADO
1898,28,12920.86,400,27,44.21,SIM,CLT,SOLTEIRO,28,255360.0,APROVADO
1899,53,11679.57,421,20,468.27,SIM,CLT,SOLTEIRO,28,197614.0,REPROVADO
1900,66,2130.37,884,37,425.02,NÃO,CLT,SOLTEIRO,37,100449.0,REPROVADO
1901,76,19573.21,863,32,280.8,NÃO,AUTÔNOMO,CASADO,36,74987.0,APROVADO
1902,56,1000.0,556,29,1062.15,NÃO,AUTÔNOMO,CASADO,14,167032.0,APROVADO
1903,57,16247.84,670,7,342.48,NÃO,AUTÔNOMO,CASADO,14,75065.0,APROVADO
1904,52,1000.0,771,29,933.26,SIM,CLT,CASADO,6,86873.0,REPROVADO
1905,71,12213.49,761,38,701.86,NÃO,AUTÔNOMO,DIVORCIADO,28,207731.0,APROVADO
1906,51,1000.0,368,8,244.87,NÃO,AUTÔNOMO,SOLTEIRO,32,19630.0,REPROVADO
1907,72,1000.0,673,32,310.02,NÃO,CLT,CASADO,15,10149.0,REPROVADO
1908,64,7133.11,778,28,187.05,NÃO,CLT,CASADO,33,76799.0,REPROVADO
1909,41,1311.44,684,30,58.3,NÃO,CLT,SOLTEIRO,20,285952.0,REPROVADO
1910,71,1000.0,736,2,965.45,NÃO,CLT,CASADO,6,263754.0,REPROVADO
1911,39,1000.0,205,37,1117.15,NÃO,CLT,CASADO,28,67030.0,APROVADO
1912,22,1000.0,655,10,181.52,NÃO,CLT,SOLTEIRO,8,22896.0,REPROVADO
1913,73,20000.0,591,4,955.53,NÃO,CLT,SOLTEIRO,6,271178.0,APROVADO
1914,50,8420.62,483,30,4022.1,NÃO,AUTÔNOMO,CASADO,13,274944.0,APROVADO
1915,75,1000.0,360,19,77.32,SIM,DESEMPREGADO,SOLTEIRO,29,61293.0,APROVADO
1916,53,20000.0,221,3,674.07,NÃO,DESEMPREGADO,SOLTEIRO,23,115058.0,APROVADO
1917,64,20000.0,452,7,1320.65,NÃO,CLT,CASADO,33,163689.0,APROVADO
1918,37,20000.0,404,34,47.1,NÃO,AUTÔNOMO,CASADO,7,66072.0,APROVADO
1919,36,15678.64,747,12,1506.31,SIM,CLT,SOLTEIRO,0,286218.0,REPROVADO
1920,52,19718.93,378,4,3887.88,NÃO,AUTÔNOMO,CASADO,33,283086.0,APROVADO
1921,69,16622.9,975,39,92.65,NÃO,CLT,CASADO,19,274366.0,REPROVADO
1922,60,1000.0,772,18,1727.26,NÃO,AUTÔNOMO,SOLTEIRO,30,6782.0,REPROVADO
1923,34,1000.0,997,17,475.75,SIM,CLT,SOLTEIRO,14,85652.0,APROVADO
1924,79,1000.0,789,32,155.62,NÃO,AUTÔNOMO,CASADO,14,158879.0,APROVADO
1925,76,20000.0,450,3,679.63,SIM,CLT,SOLTEIRO,33,245405.0,REPROVADO
1926,62,1000.0,371,17,74.21,NÃO,CLT,CASADO,4,161122.0,REPROVADO
1927,60,1000.0,694,23,738.36,NÃO,CLT,CASADO,21,278952.0,REPROVADO
1928,51,1000.0,531,28,19.55,NÃO,CLT,CASADO,11,204193.0,REPROVADO
1929,26,1000.0,211,30,1304.2,NÃO,CLT,CASADO,30,160819.0,APROVADO
1930,43,1818.21,263,27,669.37,NÃO,CLT,DIVORCIADO,28,94474.0,REPROVADO
1931,19,11851.74,791,8,614.22,NÃO,CLT,CASADO,21,133059.0,REPROVADO
1932,70,1000.0,355,25,218.39,NÃO,AUTÔNOMO,SOLTEIRO,7,235025.0,REPROVADO
1933,26,1000.0,423,1,448.26,NÃO,DESEMPREGADO,SOLTEIRO,36,201485.0,REPROVADO
1934,26,18844.35,564,5,200.73,NÃO,CLT,CASADO,27,193688.0,REPROVADO
1935,57,8505.66,622,28,1329.5,NÃO,CLT,CASADO,20,294978.0,APROVADO
1936,34,10973.9,830,25,221.93,NÃO,CLT,CASADO,10,263042.0,REPROVADO
1937,18,20000.0,523,27,959.08,NÃO,CLT,DIVORCIADO,10,190741.0,REPROVADO
1938,42,1000.0,993,6,327.96,NÃO,AUTÔNOMO,SOLTEIRO,22,203263.0,REPROVADO
1939,78,1019.57,796,33,1069.97,NÃO,CLT,SOLTEIRO,12,121677.0,REPROVADO
1940,60,13023.75,729,9,777.52,NÃO,CLT,SOLTEIRO,26,49960.0,APROVADO
1941,57,1000.0,224,40,550.67,NÃO,CLT,CASADO,22,224473.0,REPROVADO
1942,59,6581.22,633,39,1117.8,NÃO,AUTÔNOMO,CASADO,32,50509.0,APROVADO
1943,42,2443.95,420,21,537.38,NÃO,DESEMPREGADO,SOLTEIRO,25,109721.0,APROVADO
1944,56,20000.0,507,26,1722.44,NÃO,CLT,CASADO,35,224075.0,APROVADO
1945,52,3997.49,532,38,1307.85,NÃO,DESEMPREGADO,SOLTEIRO,32,78133.0,REPROVADO
1946,20,20000.0,619,21,777.92,NÃO,CLT,SOLTEIRO,37,190202.0,APROVADO
1947,67,18599.69,826,18,2096.06,SIM,CLT,SOLTEIRO,15,79169.0,REPROVADO
1948,54,1000.0,655,35,1765.28,NÃO,DESEMPREGADO,DIVORCIADO,9,49804.0,REPROVADO
1949,61,1000.0,268,8,758.94,SIM,AUTÔNOMO,DIVORCIADO,40,252369.0,APROVADO
1950,61,6940.54,762,18,70.9,NÃO,CLT,SOLTEIRO,16,252733.0,APROVADO
1951,68,20000.0,638,1,834.7,NÃO,CLT,SOLTEIRO,22,246235.0,APROVADO
1952,47,7758.58,918,27,438.9,SIM,CLT,CASADO,0,128369.0,REPROVADO
1953,55,3577.11,471,38,776.77,NÃO,AUTÔNOMO,CASADO,28,239485.0,REPROVADO
1954,51,1000.0,864,21,1041.66,NÃO,AUTÔNOMO,CASADO,24,228965.0,APROVADO
1955,29,1000.0,246,5,1035.18,NÃO,CLT,CASADO,5,227691.0,APROVADO
1956,36,1000.0,380,6,1119.4,NÃO,CLT,CASADO,9,169012.0,REPROVADO
1957,54,1000.0,833,5,1137.15,NÃO,CLT,DIVORCIADO,39,142159.0,REPROVADO
1958,61,1000.0,652,32,115.73,NÃO,CLT,CASADO,13,134512.0,APROVADO
1959,76,1000.0,231,13,212.84,SIM,CLT,SOLTEIRO,22,288556.0,REPROVADO
1960,76,17521.1,675,0,995.72,NÃO,CLT,CASADO,18,87107.0,REPROVADO
1961,66,1000.0,362,24,524.54,SIM,CLT,SOLTEIRO,30,287230.0,REPROVADO
1962,78,7112.77,868,5,1439.07,NÃO,CLT,CASADO,38,50360.0,REPROVADO
1963,34,4704.72,439,27,133.43,NÃO,CLT,CASADO,38,124365.0,REPROVADO
1964,27,11981.48,699,17,212.6,NÃO,CLT,CASADO,37,202776.0,APROVADO
1965,74,1000.0,691,26,817.5,NÃO,CLT,SOLTEIRO,18,233004.0,REPROVADO
1966,72,20000.0,382,1,694.64,NÃO,CLT,CASADO,0,256969.0,REPROVADO
1967,66,1000.0,979,39,309.79,NÃO,CLT,CASADO,37,52589.0,APROVADO
1968,64,1000.0,939,20,524.83,NÃO,CLT,SOLTEIRO,12,299654.0,REPROVADO
1969,29,1581.87,931,22,35.61,NÃO,CLT,SOLTEIRO,33,230493.0,REPROVADO
1970,79,17203.66,354,1,37.74,SIM,DESEMPREGADO,SOLTEIRO,16,80370.0,REPROVADO
1971,33,20000.0,944,15,99.74,NÃO,CLT,CASADO,31,233137.0,REPROVADO
1972,41,17361.4,279,3,859.89,NÃO,CLT,SOLTEIRO,33,94254.0,APROVADO
1973,36,20000.0,880,33,1993.02,NÃO,CLT,SOLTEIRO,32,278579.0,REPROVADO
1974,25,1000.0,247,4,301.41,SIM,CLT,SOLTEIRO,27,187215.0,APROVADO
1975,48,20000.0,452,33,34.53,NÃO,CLT,CASADO,28,208081.0,APROVADO
1976,38,20000.0,837,21,1233.15,NÃO,CLT,CASADO,36,175933.0,REPROVADO
1977,34,1000.0,939,19,1933.45,NÃO,CLT,SOLTEIRO,23,194613.0,REPROVADO
1978,40,1000.0,432,38,148.7,NÃO,AUTÔNOMO,DIVORCIADO,15,49008.0,APROVADO
1979,54,14041.35,852,12,487.35,NÃO,CLT,CASADO,12,259522.0,APROVADO
1980,71,1000.0,948,33,172.85,NÃO,CLT,SOLTEIRO,25,226203.0,APROVADO
1981,33,1000.0,408,5,112.45,NÃO,CLT,CASADO,6,52734.0,REPROVADO
1982,23,20000.0,198,28,1044.6,SIM,CLT,CASADO,13,37304.0,APROVADO
1983,25,4220.91,619,32,3427.64,NÃO,CLT,CASADO,31,42318.0,REPROVADO
1984,42,4768.25,995,0,1133.72,NÃO,CLT,CASADO,40,242670.0,REPROVADO
1985,35,1000.0,202,6,4187.42,NÃO,CLT,CASADO,10,201607.0,APROVADO
1986,42,1000.0,964,21,569.86,NÃO,AUTÔNOMO,CASADO,31,70524.0,REPROVADO
1987,29,1000.0,414,31,2281.51,NÃO,CLT,CASADO,10,258692.0,APROVADO
1988,32,20000.0,932,13,229.52,NÃO,CLT,CASADO,19,258347.0,REPROVADO
1989,76,12093.18,879,23,125.45,SIM,AUTÔNOMO,CASADO,33,25179.0,REPROVADO
1990,43,1000.0,948,18,1212.41,NÃO,DESEMPREGADO,SOLTEIRO,21,171638.0,APROVADO
1991,58,13210.57,256,26,464.27,NÃO,CLT,DIVORCIADO,22,233922.0,APROVADO
1992,62,1000.0,998,22,382.27,NÃO,DESEMPREGADO,CASADO,28,172841.0,APROVADO
1993,43,6690.05,858,20,1112.55,NÃO,CLT,CASADO,11,6787.0,REPROVADO
1994,64,6595.51,866,28,405.69,NÃO,AUTÔNOMO,SOLTEIRO,38,208222.0,REPROVADO
1995,49,10405.76,692,0,849.94,NÃO,CLT,SOLTEIRO,30,94847.0,REPROVADO
1996,27,7993.34,373,30,355.9,NÃO,AUTÔNOMO,DIVORCIADO,28,9670.0,APROVADO
1997,33,10421.41,397,26,1531.36,SIM,CLT,DIVORCIADO,30,230468.0,APROVADO
1998,24,20000.0,717,35,374.53,NÃO,CLT,SOLTEIRO,11,18206.0,APROVADO
1999,34,14811.9,489,26,765.71,NÃO,CLT,CASADO,34,17240.0,APROVADO
2000,40,1000.0,430,14,23.45,NÃO,AUTÔNOMO,SOLTEIRO,40,58303.0,REPROVADO
2001,43,1000.0,644,24,1568.92,NÃO,DESEMPREGADO,SOLTEIRO,26,113070.0,REPROVADO
2002,38,20000.0,931,14,968.47,NÃO,CLT,SOLTEIRO,14,256269.0,REPROVADO
2003,39,4248.56,719,39,213.49,NÃO,CLT,SOLTEIRO,29,212490.0,APROVADO
2004,75,1000.0,848,18,242.55,NÃO,CLT,CASADO,6,174352.0,APROVADO
2005,24,1000.0,433,10,304.48,NÃO,CLT,SOLTEIRO,35,175830.0,REPROVADO
2006,31,7461.04,752,40,859.27,SIM,DESEMPREGADO,DIVORCIADO,23,117959.0,REPROVADO
2007,32,1000.0,960,32,794.77,NÃO,CLT,CASADO,17,62053.0,REPROVADO
2008,70,20000.0,427,40,320.02,NÃO,CLT,SOLTEIRO,23,250936.0,REPROVADO
2009,24,1000.0,435,22,1184.37,NÃO,CLT,DIVORCIADO,31,193892.0,APROVADO
2010,26,20000.0,534,11,2198.6,NÃO,CLT,CASADO,11,74497.0,REPROVADO
2011,68,1000.0,673,1,44.49,NÃO,CLT,SOLTEIRO,27,197672.0,REPROVADO
2012,65,1000.0,499,20,539.91,NÃO,CLT,CASADO,10,287245.0,REPROVADO
2013,25,5783.7,750,13,900.22,SIM,CLT,CASADO,2,63652.0,REPROVADO
2014,67,1000.0,473,33,882.94,NÃO,CLT,CASADO,36,142746.0,REPROVADO
2015,76,2687.47,227,14,19.73,NÃO,CLT,CASADO,2,28268.0,APROVADO
2016,40,1000.0,985,20,236.44,NÃO,CLT,SOLTEIRO,28,290082.0,REPROVADO
2017,46,20000.0,221,22,63.82,NÃO,AUTÔNOMO,CASADO,31,177040.0,APROVADO
2018,35,4735.13,432,20,841.57,NÃO,CLT,CASADO,37,139607.0,REPROVADO
2019,48,1000.0,742,13,1036.74,SIM,AUTÔNOMO,CASADO,30,256537.0,APROVADO
2020,47,1000.0,481,20,174.05,NÃO,CLT,SOLTEIRO,0,145684.0,REPROVADO
2021,69,16099.65,804,11,404.98,SIM,CLT,DIVORCIADO,36,54222.0,APROVADO
2022,56,20000.0,481,4,400.18,NÃO,CLT,CASADO,20,71504.0,APROVADO
2023,52,1094.46,808,1,1713.7,NÃO,CLT,CASADO,40,51623.0,REPROVADO
2024,35,1000.0,947,21,216.49,NÃO,AUTÔNOMO,CASADO,19,224929.0,APROVADO
2025,76,20000.0,571,5,794.77,NÃO,DESEMPREGADO,SOLTEIRO,10,200433.0,REPROVADO
2026,59,16011.97,788,1,1527.56,NÃO,CLT,CASADO,9,131131.0,REPROVADO
2027,56,20000.0,767,28,1769.48,SIM,AUTÔNOMO,CASADO,2,27677.0,REPROVADO
2028,34,7804.47,327,35,1098.31,SIM,CLT,CASADO,13,199551.0,REPROVADO
2029,31,1000.0,389,6,356.0,NÃO,CLT,CASADO,30,51441.0,REPROVADO
2030,48,12338.29,524,15,1731.87,NÃO,CLT,CASADO,34,157222.0,REPROVADO
2031,41,8526.91,794,32,1355.44,NÃO,CLT,CASADO,8,249317.0,APROVADO
2032,52,1000.0,636,32,1218.98,SIM,CLT,CASADO,5,96891.0,REPROVADO
2033,61,5972.97,537,13,69.71,NÃO,CLT,CASADO,28,246060.0,REPROVADO
2034,77,1000.0,467,11,44.23,NÃO,AUTÔNOMO,SOLTEIRO,21,244932.0,REPROVADO
2035,62,16871.5,721,5,1188.64,NÃO,AUTÔNOMO,CASADO,2,256208.0,APROVADO
2036,51,11840.63,990,11,2896.7,NÃO,AUTÔNOMO,CASADO,1,241622.0,REPROVADO
2037,20,1000.0,588,30,1486.0,NÃO,CLT,CASADO,27,48620.0,REPROVADO
2038,54,1000.0,580,11,1780.67,NÃO,CLT,CASADO,36,169873.0,REPROVADO
2039,60,1000.0,791,9,787.42,NÃO,DESEMPREGADO,CASADO,4,15008.0,APROVADO
2040,57,2656.42,751,39,363.25,NÃO,CLT,SOLTEIRO,8,40510.0,APROVADO
2041,43,17220.3,199,26,1132.39,NÃO,AUTÔNOMO,SOLTEIRO,31,150893.0,REPROVADO
2042,72,12266.59,780,6,1244.69,NÃO,CLT,CASADO,16,227099.0,REPROVADO
2043,40,20000.0,738,35,1125.03,NÃO,CLT,SOLTEIRO,10,297009.0,REPROVADO
2044,61,1000.0,248,32,2931.99,NÃO,AUTÔNOMO,DIVORCIADO,37,140230.0,REPROVADO
2045,56,1000.0,277,26,457.57,NÃO,DESEMPREGADO,SOLTEIRO,34,147280.0,REPROVADO
2046,32,1000.0,648,7,40.47,NÃO,CLT,SOLTEIRO,17,40320.0,REPROVADO
2047,73,16988.89,293,4,2390.81,NÃO,AUTÔNOMO,DIVORCIADO,35,51506.0,APROVADO
2048,66,2435.07,978,7,174.95,NÃO,CLT,SOLTEIRO,18,56203.0,REPROVADO
2049,21,1000.0,293,39,1195.07,NÃO,CLT,CASADO,24,205944.0,REPROVADO
2050,46,6043.51,443,20,2065.18,SIM,CLT,SOLTEIRO,39,207238.0,APROVADO
2051,39,7319.67,931,23,371.27,NÃO,CLT,CASADO,30,271762.0,REPROVADO
2052,42,1000.0,524,6,1774.4,NÃO,CLT,SOLTEIRO,22,171642.0,APROVADO
2053,30,7933.39,652,18,403.55,SIM,DESEMPREGADO,SOLTEIRO,13,27943.0,REPROVADO
2054,35,1000.0,738,30,1581.13,NÃO,CLT,DIVORCIADO,26,133807.0,REPROVADO
2055,50,20000.0,490,35,72.39,NÃO,CLT,SOLTEIRO,34,138941.0,APROVADO
2056,33,9605.57,843,26,1064.92,NÃO,DESEMPREGADO,CASADO,12,241669.0,APROVADO
2057,62,1000.0,744,28,1130.53,SIM,CLT,SOLTEIRO,35,103285.0,REPROVADO
2058,59,1882.05,817,22,676.14,NÃO,CLT,SOLTEIRO,23,25178.0,REPROVADO
2059,61,10134.81,530,19,1161.84,NÃO,CLT,CASADO,32,106762.0,APROVADO
2060,79,1000.0,681,5,2566.34,NÃO,CLT,SOLTEIRO,6,289556.0,REPROVADO
2061,19,12673.14,273,11,1323.71,NÃO,CLT,SOLTEIRO,8,155583.0,APROVADO
2062,72,20000.0,448,11,3251.81,NÃO,CLT,CASADO,20,125304.0,REPROVADO
2063,52,1000.0,549,2,595.32,NÃO,CLT,CASADO,31,163514.0,APROVADO
2064,59,10569.2,276,38,751.39,NÃO,AUTÔNOMO,CASADO,1,11820.0,REPROVADO
2065,51,6172.18,617,34,306.17,NÃO,AUTÔNOMO,SOLTEIRO,24,116348.0,APROVADO
2066,47,20000.0,556,18,4240.64,NÃO,CLT,CASADO,0,181751.0,REPROVADO
2067,76,1000.0,532,3,56.72,NÃO,CLT,SOLTEIRO,10,270821.0,APROVADO
2068,72,1000.0,536,30,444.13,NÃO,CLT,CASADO,15,72959.0,REPROVADO
2069,30,20000.0,992,37,353.39,NÃO,CLT,CASADO,22,295546.0,APROVADO
2070,30,1000.0,285,32,488.59,NÃO,AUTÔNOMO,CASADO,14,174331.0,APROVADO
2071,35,20000.0,444,5,2497.6,NÃO,CLT,SOLTEIRO,26,29483.0,REPROVADO
2072,49,13215.95,325,7,458.93,NÃO,DESEMPREGADO,SOLTEIRO,15,208333.0,APROVADO
2073,49,1000.0,437,27,2488.63,NÃO,CLT,CASADO,32,294960.0,REPROVADO
2074,52,20000.0,688,14,550.5,NÃO,CLT,DIVORCIADO,38,282387.0,APROVADO
2075,76,1816.21,675,30,1929.43,NÃO,CLT,SOLTEIRO,7,234222.0,REPROVADO
2076,56,1000.0,591,7,737.62,NÃO,CLT,CASADO,0,122208.0,REPROVADO
2077,63,1000.0,793,5,373.03,SIM,CLT,SOLTEIRO,18,121568.0,APROVADO
2078,69,1000.0,601,28,596.66,NÃO,DESEMPREGADO,CASADO,25,220736.0,REPROVADO
2079,46,14088.46,637,33,552.31,SIM,CLT,DIVORCIADO,36,42545.0,APROVADO
2080,79,1000.0,436,6,300.99,NÃO,CLT,DIVORCIADO,2,105066.0,APROVADO
2081,66,1000.0,959,39,341.98,NÃO,CLT,SOLTEIRO,23,191090.0,APROVADO
2082,46,10657.32,888,9,206.35,SIM,CLT,SOLTEIRO,21,210763.0,APROVADO
2083,79,1000.0,610,12,409.47,NÃO,CLT,SOLTEIRO,0,283955.0,APROVADO
2084,70,5143.19,313,21,979.25,SIM,AUTÔNOMO,CASADO,38,248170.0,REPROVADO
2085,61,1000.0,449,20,488.67,NÃO,AUTÔNOMO,SOLTEIRO,8,51297.0,REPROVADO
2086,74,1000.0,358,0,1245.92,NÃO,CLT,SOLTEIRO,32,234406.0,REPROVADO
2087,33,5267.88,300,40,4341.13,NÃO,CLT,SOLTEIRO,22,30940.0,APROVADO
2088,73,1000.0,479,1,473.37,NÃO,AUTÔNOMO,SOLTEIRO,33,243039.0,REPROVADO
2089,61,20000.0,788,28,621.09,SIM,CLT,DIVORCIADO,34,152846.0,REPROVADO
2090,64,1000.0,202,10,179.26,NÃO,CLT,CASADO,9,187681.0,APROVADO
2091,74,20000.0,452,36,497.93,NÃO,CLT,SOLTEIRO,31,59427.0,REPROVADO
2092,27,1000.0,989,6,1297.67,SIM,CLT,CASADO,1,205955.0,APROVADO
2093,47,1000.0,212,34,245.14,SIM,CLT,DIVORCIADO,6,280499.0,REPROVADO
2094,42,1000.0,389,29,200.96,NÃO,CLT,CASADO,23,230424.0,REPROVADO
